"IBRC_Geo_ID","State","District Name","Year","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2016","148188.0","113032.0","32499.0","525.0","393.0","43.0","1696.0","143555.0","4633.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2017","147696.0","112765.0","32169.0","545.0","395.0","45.0","1777.0","142933.0","4763.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2018","146999.0","112082.0","32059.0","567.0","415.0","47.0","1829.0","142118.0","4881.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2019","147030.0","112172.0","31927.0","587.0","427.0","54.0","1863.0","142095.0","4935.0"
"6500207                           ","MS","South Delta Planning and Development District","1990","165840.0","62871.0","102375.0","99.0","495.0","","","164766.0","1074.0"
"6500207                           ","MS","South Delta Planning and Development District","1991","165946.0","61954.0","103412.0","95.0","485.0","","","164956.0","990.0"
"6500207                           ","MS","South Delta Planning and Development District","1992","165808.0","60570.0","104644.0","90.0","504.0","","","164789.0","1019.0"
"6500207                           ","MS","South Delta Planning and Development District","1993","165696.0","59470.0","105605.0","94.0","527.0","","","164710.0","986.0"
"6500207                           ","MS","South Delta Planning and Development District","1994","165400.0","58469.0","106301.0","87.0","543.0","","","164387.0","1013.0"
"6500207                           ","MS","South Delta Planning and Development District","1995","165429.0","57577.0","107206.0","88.0","558.0","","","164365.0","1064.0"
"6500207                           ","MS","South Delta Planning and Development District","1996","163655.0","56114.0","106853.0","94.0","594.0","","","162504.0","1151.0"
"6500207                           ","MS","South Delta Planning and Development District","1997","162043.0","54806.0","106537.0","102.0","598.0","","","160839.0","1204.0"
"6500207                           ","MS","South Delta Planning and Development District","1998","160666.0","53602.0","106330.0","100.0","634.0","","","159404.0","1262.0"
"6500207                           ","MS","South Delta Planning and Development District","1999","159264.0","52296.0","106203.0","101.0","664.0","","","157950.0","1314.0"
"6500207                           ","MS","South Delta Planning and Development District","2000","157171.0","50830.0","104851.0","170.0","752.0","19.0","549.0","155451.0","1720.0"
"6500207                           ","MS","South Delta Planning and Development District","2001","154415.0","49337.0","103627.0","165.0","733.0","19.0","534.0","152652.0","1763.0"
"6500207                           ","MS","South Delta Planning and Development District","2002","150660.0","47691.0","101505.0","167.0","727.0","15.0","555.0","148866.0","1794.0"
"6500207                           ","MS","South Delta Planning and Development District","2003","147914.0","46064.0","100364.0","173.0","728.0","22.0","563.0","146094.0","1820.0"
"6500207                           ","MS","South Delta Planning and Development District","2004","144224.0","44415.0","98328.0","182.0","703.0","19.0","577.0","142392.0","1832.0"
"6500207                           ","MS","South Delta Planning and Development District","2005","141302.0","43029.0","96734.0","188.0","680.0","41.0","630.0","139486.0","1816.0"
"6500207                           ","MS","South Delta Planning and Development District","2006","138890.0","41871.0","95464.0","209.0","677.0","42.0","627.0","137058.0","1832.0"
"6500207                           ","MS","South Delta Planning and Development District","2007","136616.0","40540.0","94540.0","218.0","653.0","39.0","626.0","134752.0","1864.0"
"6500207                           ","MS","South Delta Planning and Development District","2008","134285.0","39139.0","93615.0","217.0","637.0","45.0","632.0","132461.0","1824.0"
"6500207                           ","MS","South Delta Planning and Development District","2009","131625.0","37924.0","92161.0","225.0","633.0","44.0","638.0","129789.0","1836.0"
"6500207                           ","MS","South Delta Planning and Development District","2010","129790.0","37189.0","91035.0","227.0","634.0","48.0","657.0","127956.0","1834.0"
"6500207                           ","MS","South Delta Planning and Development District","2011","128361.0","36627.0","90090.0","236.0","649.0","51.0","708.0","126390.0","1971.0"
"6500207                           ","MS","South Delta Planning and Development District","2012","127816.0","36203.0","89882.0","246.0","680.0","51.0","754.0","125753.0","2063.0"
"6500207                           ","MS","South Delta Planning and Development District","2013","126592.0","35640.0","89156.0","253.0","738.0","50.0","755.0","124562.0","2030.0"
"6500207                           ","MS","South Delta Planning and Development District","2014","125022.0","35040.0","88076.0","268.0","803.0","57.0","778.0","122893.0","2129.0"
"6500207                           ","MS","South Delta Planning and Development District","2015","122671.0","34316.0","86405.0","266.0","811.0","63.0","810.0","120425.0","2246.0"
"6500207                           ","MS","South Delta Planning and Development District","2016","120652.0","33677.0","84982.0","274.0","820.0","62.0","837.0","118402.0","2250.0"
"6500207                           ","MS","South Delta Planning and Development District","2017","118146.0","32774.0","83362.0","282.0","827.0","60.0","841.0","115882.0","2264.0"
"6500207                           ","MS","South Delta Planning and Development District","2018","116300.0","32138.0","82150.0","282.0","813.0","56.0","861.0","113959.0","2341.0"
"6500207                           ","MS","South Delta Planning and Development District","2019","113359.0","31435.0","79865.0","288.0","860.0","56.0","855.0","110994.0","2365.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1990","636210.0","487358.0","140912.0","1450.0","6490.0","","","630117.0","6093.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1991","640730.0","489867.0","142855.0","1453.0","6555.0","","","634445.0","6285.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1992","651077.0","496525.0","146222.0","1534.0","6796.0","","","644339.0","6738.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1993","663896.0","505225.0","149684.0","1703.0","7284.0","","","656981.0","6915.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1994","677628.0","515085.0","153204.0","1786.0","7553.0","","","670161.0","7467.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1995","688772.0","522491.0","156415.0","1858.0","8008.0","","","680648.0","8124.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1996","694361.0","525993.0","158116.0","1957.0","8295.0","","","685638.0","8723.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1997","703659.0","532240.0","160629.0","2062.0","8728.0","","","694106.0","9553.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1998","713272.0","538922.0","163187.0","2239.0","8924.0","","","702916.0","10356.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","1999","722413.0","545121.0","165673.0","2357.0","9262.0","","","711168.0","11245.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","2000","729806.0","545875.0","165875.0","2678.0","8920.0","325.0","6133.0","716567.0","13239.0"
"6500208                           ","MS","Southern Mississippi Planning and Development District","2001","733634.0","548343.0","166333.0","2816.0","9068.0","359.0","6715.0","718904.0","14730.0"
